
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28770	28770	SATUBA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28770	28770	SATUBA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28797	28797	TANQUE D'ARCA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28797	28797	TANQUE D'ARCA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28819	28819	TAQUARANA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28819	28819	TAQUARANA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28835	28835	TRAIPU	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28835	28835	TRAIPU	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28851	28851	UNIÃO DOS PALMARES	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28851	28851	UNIÃO DOS PALMARES	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28878	28878	VIÇOSA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28878	28878	VIÇOSA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28894	28894	CRAÍBAS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28894	28894	CRAÍBAS	13	VEREADOR	96
